address_1,address_2,label,similarity,predicted
"Largo dos Aviadores, 2, Vila Nova de Gaia","Largo de Avis, Vila Nova de Gaia, 4430-329",0,0.5,1
"R Portela, 251, Vila Boa De Quires, 4635-733","R Portela De Baixo, 11, Vila Boa De Quires, 4635-734",0,0.75,1
"Rua do Prior, 4, Monte do Trigo, 7220-248","Largo Do Roncanito, 1, Monte do Trigo, 7220-218",0,0.5,1
"Travessa Torta, 7, Mora, 7490-257","Travessa Trás dos Quintais, 5, Mora, 7490-258",0,0.5,1
"Beco Campanario, 6, Câmara de Lobos, 9300-038","Beco Grilo, 9, Câmara de Lobos, 9300-215",0,0.5,1
"Rua Nova do Almada, 122, Lisboa","ru do anova almada, 122, Lisboa",1,0.3333333333333333,0
"Caminho da Lomba da Arregaca, 89, Coimbra, 3030-415","Caminho da Lomba da Arregaça, Coimbra, 3030-415",0,1.0,1
"Rua D. Pedro Cristo, Lisboa, 1700-135","Rua Dom Pedro Cristo, 18, Lisboa, 1700-136",0,0.6666666666666666,1
"Rua dos Biscoitos, 34, Madalena, 9950-333","bisicoitos dos r, 34, Madalena",1,0.3333333333333333,0
"Rua B, 6, Santa Clara de Louredo, 7800-721","Rua Da Fonte, 37, Santa Clara de Louredo, 7800-721",0,0.75,1
"Monte Novo da Courela, 39, Nossa Senhora da Graça de Divor, 7000-019","Rua da Graça, 2, Nossa Senhora da Graça de Divor, 7000-019",0,0.5714285714285714,1
"EN258, Vidigueira, 7960-313","EN 258, Vidigueira, 7960-305",0,1.0,1
"Rua dos Clérigos, 9, Portalegre, 7300-191","Rua dos Clérigos, 7, Évora, 7005-462",0,1.0,1
"Avenida 25 de Abril, 54-56, Peniche, 2520-202","av 5 de wabril, 54-56, Peniche",1,0.3333333333333333,0
"Ramal do Monte da Guia, 1, Horta (Angústias), 9900","Monte da Guia, Horta (Angústias), 9900",0,0.8,1
"Rua da Felicidade, 7, Zambujeira do Mar, 7630-774","Rua da Felicidade, 7, 7630-774",1,0.3333333333333333,0
"Rua Cidade de Rio Maior, 115;157, Cidral;Rio Maior, 2040-069","Rua Cidade de Rio Maior, 2, Cidral, 2040-069",0,1.0,1
"Rua do Carmo Velho, 31, Beja, 7800-160","Rua do Carmo Velho, 33, Beringel, 7800-814",0,0.6666666666666666,1
"Rua do Cruzeiro, 5, Vila Real, 5000-081","Rua do Cruzeiro de Andrães, 139, Vila Real, 5000-081",0,0.5,1
"Rua Sargento Pelotas, 53, Vila Real, 5000-617","r saxrgento pelotas, 53, Vila Real",1,0.3333333333333333,0
"R Vila Boinha, 1S, Alpendurada E Matos, 4575-035","R Vila Boinha, 1S, 4575-035",1,0.3333333333333333,0
"Largo Nossa Senhora dos Remédios, 3, Veiros, 7100-707","Rua Nossa Senhora dos Remédios, 45, Veiros, 7100-707",0,1.0,1
"Rua Teatro Eborense, 6, Évora, 7000-062","tearo r ebrense, 6, Évora, 7000-062",1,0.3333333333333333,0
"Rua Quebra Cruz, 5, São Bartolomeu do Outeiro, 7220-535","Rua C, 2, São Bartolomeu do Outeiro, 7220-522",0,0.6,1
"Avenida Dias da Silva, 204, Coimbra, 3000-135","av da dias sivla, 204, Coimbra",1,0.3333333333333333,0
"Rua 1º de Dezembro de 1640, Ribeira Brava, 9350-205","Rua 1º de Dezembro de 1640, 9350-205",1,0.3333333333333333,0
"Rua da Igreja, 72, Vale de Cavalos, 7300-335","Rua da Igreja, 72, 7300-335",1,0.3333333333333333,0
"Rua dos Homens do Mar, 25, Costa de Santo André, 7500-016","Rua da Nortada, 138, Costa de Santo André, 7500-016",0,0.5,1
"Travessa da Madalena, 10, Faro, 800-461","Travessa da Madalena, 30, Vila Real, 5000-081",0,1.0,1
"R S Romão, 241, Banho E Carvalhosa, 4635-005","R S Romão, 241, 4635-005",1,0.3333333333333333,0
"Travessa Bordalo Pinheiro, 4, Charneca da Caparica, 2820-021","Rua Rafael Bordalo Pinheiro, 58, Charneca da Caparica, 2820-021",0,0.6666666666666666,1
"Caminho do Parque, Capelo, 9900-303","Caminho do Farol, 10, Capelo, 9900-302",0,0.5,1
"Rua de Nordeste, 18B, Campo Maior, 7370-058","ordeste den r, 18B, Campo Maior",1,0.4,0
"R Quelha, 70, Alpendurada E Matos, 4575-076","R Quelha, 70, 4575-076",1,0.3333333333333333,0
"Avenida do Lidador da Maia, 460, Águas Santas, 4425","Avenida do Lidador da Maia, Maia, 4425-116",0,0.5,1
"Alameda Doutor Mariano Felgueiras, Guimarães, 4835-075","Alameda Mariano Felgueiras, Guimarães, 4835-075",0,0.75,1
"Beco Courelas Apartamentos Jardins Santo António, 2, Funchal, 9020-032","Beco Courelas Apartamentos Jardins Sto António, 2, Funchal, 9020-032",0,0.7142857142857143,1
"Rua Doutor Elísio Ferreira da Silva, 49, Santa Maria da Feira","Rua Doutor Vaz Ferreira, 7, Santa Maria da Feira",0,0.625,1
"Caminho Fonte Do Jardim Da Serra, 21, Câmara de Lobos, 9325-136","Caminho Jardim Da Serra, 4, Câmara de Lobos, 9325-157",0,0.8333333333333334,1
"Beco da Pinheira, 7, Murtosa, 3870-253","Beco Pinheira, 6, Murtosa, 3870-253",0,1.0,1
"Rua das Freiras, Cabeção, 7490-080","r das frseiras, Cabeção",1,0.3333333333333333,0
"Rua 9 Abril, 9, Moura, 7860-215","Rua 9 de Abril, 15A, Moura, 7860-215",0,1.0,1
"Travessa Marmoiral, 24, Várzea Ovelha E Aliviada, 4635-608","Cc Marmoiral, 6, Várzea Ovelha E Aliviada, 4635-608",0,0.8,1
"Rua da Coutada, 2, Póvoa de São Miguel, 7885-257","Rua da Coutada, 2, 7885-257",1,0.25,0
"Rua da Mouraria, 33, Funchal, 9004-546","Rua da Mouraria, , São Pedro, Nº 29, Funchal, 9000-047",0,0.5,1
"Rua Alto das Laranjeiras, 9, Ribeirão, 4760-702","r atlo das larajeiras, 9, Ribeirão",1,0.2,0
"R. Cláudio Nunes, 8, Lisboa, 1500-088","R. Cláudio Nunes, 59, Lisboa - Benfica, 1500-175",0,0.6666666666666666,1
"Impasse Caminho Igreja, 17, Calheta, 9370-334","Caminho Igreja, 114, Calheta, 9370-244",0,0.75,1
"Largo São João de Deus, 5, Nelas, 3520-134","Largo São João de Deus, Alandroal, 7250-150",0,0.6,1
"Rua Doutor Emídio Guerreiro, 9, Évora, 7000","Rua Doutor Emidio Guerreiro, 3, Évora, 7005-511",0,1.0,1
"Rua do Norte, 7, Mourão, 7240-249","kmnorte do r, 7, Mourão, 7240-249",1,0.3333333333333333,0
"Rua Alexandre Herculano, Lisboa, 1250-270","ra alexandre hercmulano, Lisboa",1,0.3333333333333333,0
"Rua da Fonte da Bica, 1, Rio Maior, 2040-091","Rua da Fonte, 5, Rio Maior, 2040-141",0,0.75,1
"Cam Prado, 168, Folhada, 4635-226","Cam Fundo De Vila, 17, Folhada, 4635-197",0,0.5,1
"Rua Carvalho Araújo, Amadora, 2720-086","R. Carvalho Araújo, Amadora, 2720-001",0,1.0,1
"Rua Doutor Júlio Pereira Garrido, 11, Viana do Alentejo, 7090-270","Rua Doutor Julio Pereira Garrido, 24, Viana do Alentejo, 7090-270",0,1.0,1
"Travessa Cachadinha, 5, Câmara de Lobos, 9325-007","Travessa Poço Do Cachadinha, 4, Câmara de Lobos, 9325-088",0,0.8,1
"Estrada Nacional 114, 28, Foros de Vale de Figueira, 7050-704","Estrada Nacional 114 Beco 4, Foros de Vale de Figueira, 7050-704",0,1.0,1
"Rua Ribeiro Sanches, 23-A, Lisboa, 1200-786","Rua Ribeiro Sanches, 2B, Coimbra, 3030-387",0,1.0,1
"Entrada N 1 Do Caminho Do Ribeiro Real, 2, Câmara de Lobos, 9300-006","Entrada N 2 Do Caminho Do Ribeiro Real, 1, Câmara de Lobos, 9300-006",0,1.0,1
"Rua da ACDM, 5, Murtosa, 3870-271","r da arcdm, 5, Murtosa",1,0.3333333333333333,0
"Rua do Bom Jesus, 26, Santa Cruz, 9100-169","Rua Bom Jesus, 2, Santa Cruz, 9100-152",0,1.0,1
"Travessa da Praça, 6, Santa Catarina da Fonte do Bispo, 8800-166","Sítio da Torre, C.P. 1190-Z, Santa Catarina da Fonte do Bispo, 8800-167",0,0.5714285714285714,1
"Praça Dom Afonso III, 11, Faro, 8000-167","Praça Afonso III, 14, Faro, 8000-167",0,0.6666666666666666,1
"Avenida dos Banhos, 117, Póvoa de Varzim, 4490-428","Rua dos Cafés, 16, Póvoa de Varzim, 4490-595",0,0.5,1
"R Quinteiros, 42, Sande Mcn, 4625-477","R Agrela, Sande Mcn, 4625-403",0,0.5,1
"Rua Pedra de Arouche, 3, Vila Verde de Ficalho, 7830-480","Rua Pedra Arouche, 14, Vila Verde de Ficalho, 7830-480",0,1.0,1
"Rua Avelino Ferreira Torres, 76, Soalhães, 4630-617","Rua Avelino Ferreira Torres, 197, Tabuado, 4635-483",0,0.6,1
"Vereda Tanque Pereira, 2, Calheta, 9370-647","Vereda Tanque, 8, Calheta, 9370-060",0,0.75,1
"Rua Francisco Mourato Roma, 17, Castelo de Vide, 7320-147","r rfancisco mourao roma, 17, Castelo de Vide",1,0.3333333333333333,0
"Caminho Municipal 1329, 92-R, Moncarapacho, 8700-065","Caminho Municipal 1325, 317-Z, Moncarapacho, 8700-065",0,1.0,1
"Rua dos Tanquinhos, 13, Cabeço de Vide, 7460-030","Rua de Avis, 27, Cabeço de Vide, 7460-018",0,0.5,1
"Rua Caridade Pestana, 20, Funchal, 9060-049","pestafna carxidade r, 20, Funchal",1,0.2,0
"Rua Gonçalves Crespo, 79, Rio Tinto, 4435-124","Avenida Doutor Domingues Gonçalves de Sá, Rio Tinto, 4435-213",0,0.5,1
"Travessa da Partilha, 5, Casével, 7780-020","Travessa Partilha, 2, Casével, 7780-020",0,1.0,1
"Tv Eng Adelino Amaro Da Costa, 25, Alpendurada E Matos, 4575-063","R Eng Adelino Amaro Da Costa, Alpendurada E Matos, 4575-063",0,1.0,1
"Rua Dr. José Diamantino Lima, Porto Santo, 9400-168","Rua Doutor José Diamantino Lima, 4, Porto Santo, 9400-168",0,0.8,1
"Vla Casas, 13, Marco De Canaveses, 4630-241","Vla Fonte Santa Sn, SN, Marco De Canaveses, 4630-389",0,0.5,1
"Caminho Ribeiro Lagar Giesta, 11, Câmara de Lobos, 9300-314","Caminho Lagar Giesta, 7, Câmara de Lobos, 9300-210",0,0.8333333333333334,1
"Av. Dr. Aresta Branco, 5, Costa de Caparica, 2825-296","Av. Dr. Aresta Branco, 17, Costa da Caparica, 2825-297",0,1.0,1
"Rua Cerqueira Vasconcelos, 1, São João da Madeira, 3700-081","Rua Cerqueira Vasconcelos, 1, 3700-081",1,0.4,0
"Avenida Dom José Alves Correia da Silva, 58, Fátima, 2495-402","Av. de Dom José Alves Correia da Silva, 82, Fátima, 2495-402",0,1.0,1
"Av. Duque de Loulé, 110, Lisboa, 1050-093","Av Duque De Loule, 20, Lisboa, 1050-090",0,1.0,1
"Caminho Córrego, 13, Câmara de Lobos, 9325-331","Caminho Corrego, 4, Câmara de Lobos, 9325-331",0,1.0,1
"Estrada Regional 223, 28, Calheta, 9370-237","Estrada Regional 222, 351, Calheta, 9370-225",0,1.0,1
"Avenida Visconde de Alverca, 45, Condeixa-a-Nova, 3150-120","Avenida Visconde de Alverca, 1, Condeixa, 3150-120",0,1.0,1
"Rua Alberto Nery Capucho, Marinha Grande, 2430-231","Rua Professor Alberto Nery Capucho, Marinha Grande, 2430-231",0,0.8333333333333334,1
"Rua dos Caçadores, 1, Albergaria, 7580-003","ra cçadores dos, 1, Albergaria, 7580-003",1,0.3333333333333333,0
"Quinta da Fialha, Montemor-o-Novo, 7050-058","Quinta Nova da Fialha, Montemor-o-Novo, 7050-058",0,0.75,1
"Rua de Arraiolos, 22, Igrejinha, 7040-222","arariolos de raua, 22, Igrejinha",1,0.25,0
"R Soutelo, 2, Torrão Mcn, 4575-324","R S Clara Do Torrao, 429, Torrão Mcn, 4575-337",0,0.5,1
"Ramal da Fajã/Cabaços, 17, Praia do Norte, 9900-471","Ramal da Fajã, 40, Praia do Norte, 9900-471",0,0.6,1
"Rua João de Deus, 9, Funchal, 9054-527","Rua de João de Deus 1a, 1a, Funchal, 9050-027",0,1.0,1
"Rua dos Eucaliptos, 129, Paços de Brandão, 4535-311","Rua 4 dos Eucaliptos, 158, Paços de Brandão, 4535-335",0,1.0,1
"Tv Quires, 63, Vila Boa De Quires, 4635-739","Tv Cruzinha;R Cruzinha, 337, Vila Boa De Quires, 4635-697",0,0.6666666666666666,1
"Rua das Tílias, 53, Setúbal, 2910-143","ru das tílisas, 53, Setúbal, 2910-143",1,0.0,0
"Rua de Timor, 2, Pias, 7830-267","Rua de Timor Lorosae, 15, Pias, 7830-267",0,0.6666666666666666,1
"Rua Dom Fernando I, 9, Rio Maior, 2040-265","domfeprnando r i, 9, Rio Maior, 2040-265",1,0.4,0
"Rua Capitães de Abril, 11, Charneca de Caparica e Sobreda","Rua do Bocage, 36, Charneca de Caparica e Sobreda",0,0.5,1
"Rua de Manuel Passos, Machico, 9200-000","Rua Manuel Passos, 38_40, Machico, 9200-134",0,1.0,1
"Caminho Penteada, 28 D, Funchal, 9020-105","caminhop enteada, 28 D, Funchal, 9020-105",1,0.2,0
"Rua da Abegoaria, 26, Pedro Miguel, 9900-439","Abegoaria, 2, Pedro Miguel, 9900-429",0,1.0,1
"Rua da Cavada Velha, 60, Vila Nova de Gaia, 4430-999","Rua da Cavada, 617, Vila Nova de Gaia, 4405-519",0,0.75,1
"R Das Margens, 195, Banho E Carvalhosa, 4635-034","R Margens, 1275, Banho E Carvalhosa, 4635-034",0,1.0,1
"Vereda Cabo Podão, 5, Câmara de Lobos, 9325-051","Estrada Brasileiro Vereda Cabo Podão Do Simão 1 Imp, 23, Câmara de Lobos, 9325-051",0,0.625,1
"Rua S João, 14-16, Funchal, 9000-190","Rua S Joao, N2 BL2, Funchal, 9000-190",0,1.0,1
"Largo da Graça, Lisboa, 1170-165","largo dagraça, Lisboa",1,0.0,0
"Rua dos Descobrimentos, 2, Santa Maria da Feira, 4520-201","Rua do Brasil, 9 A, Santa Maria da Feira",0,0.6,1
"Rua Marquês Sá da Bandeira, 112, Lisboa","Rua Marquês de Sá da Bandeira, 86, Lisboa, 1050-150",0,1.0,1
"R. Carvalho Araújo, Amadora, 2720-001","Rua Carvalho Araújo, Amadora, 2720-086",0,1.0,1
"Praça Conde Bracial, 1, Santiago do Cacém, 7540-133","Rua Hospital Conde de Bracial, 3, Santiago do Cacém, 7540-153",0,0.8,1
"Rua Principal, 40, Vale de Gaviões, 6040-079","Rua Principal, 40, 6040-079",1,0.3333333333333333,0
"Rua de Avis, 15, Pavia, 7490-432","rpua de vis, 15, Pavia, 7490-432",1,0.25,0
"Rua do Poço, 7, Corte Zorrinho, 7700-204","Rua 25 de Abril, 9, Corte Zorrinho, 7700-204",0,0.5,1
"Travessa Caminho Igreja, 12, Funchal, 9020-234","Travessa Caminho, 2A, Funchal, 9020-234",0,0.75,1
"Rua de Mansaba, 16, Cruz de Pau, 28465-086","Rua de Mansabá, 9, Cruz de Pau, 28465-086",0,1.0,1
"Caminho Santo Antonio, 120A, Funchal, 9020-002","Caminho Santo António, 161, Funchal, 9020-002",0,1.0,1
"Rua Quinta de Santo António, Marinhais, 2125-222","Rua Quinta de Santo António, 7, Bairro dos Canaviais, 7005-589",0,0.5,1
"Vereda Areia Ao Pico Rancho, 12, Câmara de Lobos, 9300-339","Vereda Areia Ao Pico Do Rancho, 25, Câmara de Lobos, 9300-339",0,1.0,1
"Rua Principal da Serrada, 377, Fráguas RMR, 2040-153","Rua Principal, 538, Fráguas RMR, 2040-153",0,0.75,1
"Escadinhas Ribeira Da Caixa, CCI 105, Câmara de Lobos, 9300-322","Escadinhas Ribeira, 7, Câmara de Lobos, 9300-322",0,0.6666666666666666,1
"Vereda Pomareira, 2, Câmara de Lobos, 9325-213","Vereda Pereira, 32, Câmara de Lobos, 9325-212",0,0.6,1
"Estrada dos Cabos de Ávila, 1, Amadora, 2724-510","Estrada dos Cabos d'Ávila, Amadora, 2724-510",0,0.5,1
"Rua da Sobreira, 185, Paços de Brandão","Rua da Sobreira, 185",1,0.3333333333333333,0
"Rua do Rosmaninho, 70, Vila Nova de Santo André, 7500-200","Rua do Rosmaninho, 70, 7500-200",1,0.25,0
"Av. de Dom José Alves Correia da Silva, 82, Fátima, 2495-402","Avenida Dom José Alves Correia da Silva, 58, Fátima, 2495-402",0,1.0,1
"Rua Dionisia de Camões, Lote 37, Coimbra, 3030-302","Rua Dionísia de Camões, Lote 3, Coimbra, 3030-302",0,1.0,1
"Rua Comprida, 38, São Marcos do Campo, 7200-072","Rua Comprida, 38, 7200-072",1,0.25,0
"Rua da Cruz Vermelha Portuguesa, B1, Pechão, 8700-178","Rua da Cruz Vermelha Portuguesa, 188, Tavira, 8800-208",0,0.6,1
"Rua José Alves Salgado, 1, Brotas, 7490-027","Rua Joaquim Alves Salgado, 9, Brotas, 7490-025",0,0.6,1
"Rua Aires Barbosa, 57, aveiro, 3810","Rua Aires Barbosa, 11, Aveiro, 3810-049",0,1.0,1
"Rua Eng Adelino Amaro Costa, 124, Marco De Canaveses, 4630-115","Rua Eng Adelino Amaro Da Costa, 14, Marco De Canaveses, 4630-115",0,1.0,1
"Cpo Novo, Soalhães, 4630-633","Rua Campo Novo, 1057, Soalhães, 4630-634",0,0.5,1
"Travessa da Barca, 1, Chamusca, 2140-148","Travessa da Batoca, 23, Chamusca, 2140-130",0,0.5,1
"Rua Frederico Arouca, 100, Lisboa, 2750-353","Rua Frederico Arouca, 263, Cascais",0,0.6666666666666666,1
"Rua dos Cavalleiros, 11;11A, Elvas, 7350-175","avalleiros dosc r, 11;11A, Elvas, 7350-175",1,0.25,0
"Rua de Brito Capelo, 1211, Matosinhos, 4450-208","Rua Brito Capelo, 720, Matosinhos, 4450-068",0,1.0,1
"Rua 1 ao Bairro António Festas, LT 2, Redondo, 7170-084","antónio 1 ao bairrdo r estas, LT 2, Redondo",1,0.3333333333333333,0
"Vereda Pomar, 31, Câmara de Lobos, 9030-348","Vereda Pomar Meio, 9, Câmara de Lobos, 9325-353",0,0.8,1
"Rua Quinta do Meio, 54, Setúbal, 2910-802","r mejio do quitna, 54, Setúbal, 2910-802",1,0.0,0
"Rua Nova do Casal dos Vagares, 25, Coimbra, 3030-141","Rua Casal dos Vagares, 4, Coimbra, 3030-141",0,0.6666666666666666,1
"Rua 4, 822, Espinho","Rua 4, 822",1,0.0,0
"Travessa Vasco Gonçalves, 5, Vila Alva, 7940-388","Travessa Bento Gonçalves, 8, Vila Alva, 7940-392",0,0.6,1
"Rua da Restauração de 1640, 23, Santa Margarida do Sado, 7900-301","Rua da Restauração de 1640, 23, 7900-301",1,0.25,0
"Rua Professor Egas Moniz, 94, São João da Madeira, 3700-111","Rua da Madeira, 550, São João da Madeira, 3700-176",0,0.5,1
"Rua Dom Ernesto Sena de Oliveira, 39, Coimbra, 3030-378","Rua Ernesto Sena de Oliveira, 37, Coimbra, 3030-378",0,0.75,1
"Rua da Lagem Branca, 6, Nossa Senhora da Graça de Póvoa e Meadas, 7320-011","Rua do Mártir, 3, Nossa Senhora da Graça de Póvoa e Meadas, 7320-011",0,0.625,1
"Estrada Nacional 125, 14-Z, Tavira, 8800-215","Estrada Nacional 270, Tavira, 8800-218",0,1.0,1
"Travessa Doutor Manuel de Arriaga, 6, Sabóia, 7665-833","Rua Doutor Manuel de Arriaga, 34, Sabóia, 7665-833",0,0.8,1
"Largo Corticeiras, 5, Câmara de Lobos, 9325-125","Largo Chote, 3, Câmara de Lobos, 9325-132",0,0.5,1
"Rua de Milfontes, São Luís, 7630-474","Rua de Milfontes, 7630-474",1,0.3333333333333333,0
"Rua Francisco Xara, 15, Campo Maior, 7370-113","Rua Francisco Marchã, Campo Maior, 7370-012",0,0.6,1
"Rua do Almeida, 9, Estremoz, 7100-537","do r aplmeia, 9, Estremoz, 7100-537",1,0.3333333333333333,0
"Caminho da Fé, 1, Funchal, 9004-525","Caminho Fé, Funchal, 9000-159",0,1.0,1
"Rua Preces, I, Câmara de Lobos, 9300-133","Rua Preces d, D, Câmara de Lobos, 9300-133",0,1.0,1
"Rua de Évora, 67, São Pedro do Corval, 7200-130","R. dos Casarões de Maio, 4, São Pedro do Corval",0,0.6,1
"Tv Beledos, 12, Paredes De Viadores, 4630-544","Tv Beledos, 12, 4630-544",1,0.3333333333333333,0
"Vereda Capela Da Marinheira, 16, Câmara de Lobos, 9325-078","Vereda Calçada Da Marinheira, 14, Câmara de Lobos, 9325-042",0,0.6666666666666666,1
"Rua Infante Dom Henrique, 17, Avis, 7480-143","Rua Infante Dom Henrique, 26, Bucelas, 2670-657",0,0.6,1
"Rua Lisboa, 7, Vila Ruiva, 7940-462","Rua de Lisboa, 3, Vila Ruiva, 7940-462",0,1.0,1
"Rua Rechao Forca, 143, Soalhães, 4630-731","Rua Rechão Da Forca, Soalhães, 4630-731",0,1.0,1
"Praceta Nova, 299A, São Domingos de Rana","Praceta do Mercado, 20B, São Domingos de Rana",0,0.6666666666666666,1
"Rua 5, 126, Ermidas-Sado, 7565-225","Rua 35, 1, Ermidas-Sado, 7565-215",0,1.0,1
"Impasse Achada Baixo, 5, Calheta, 9385-217","Impasse Achada, 3, Calheta, 9385-246",0,0.75,1
"Rua Cidade de Toronto, 15, Ponta Delgada, 9500-168","Rua de Lisboa, Ponta Delgada, 9500-216",0,0.5,1
"R Laranjeiras, 51, Vila Boa Do Bispo, 4625-720","R Vale, Vila Boa Do Bispo, 4625-691",0,0.5,1
"R Sol, 37, Alpendurada E Matos, 4575-035","R Sol Posto, 7, Alpendurada E Matos, 4575-050",0,0.75,1
"Cam Cabouco, Torrão Mcn, 4575-335","Cam Oliveira Torta, 171, Torrão Mcn, 4575-331",0,0.5,1
"Rua Moinho, Marco De Canaveses, 4630-485","Rua Moinhos, 16, Marco De Canaveses, 4630-431",0,0.5,1
"Caminho da Mata - Urbanização Golden Clube Cabanas, 15-1, Cabanas de Tavira, 8800-591","Urbanização Golden Club, 74, Cabanas de Tavira, 8800-591",0,0.7142857142857143,1
"Rua José Bateira, Lisboa, 1900-278","Rua José da Bateira, 3, Lisboa",0,1.0,1
"Rua Circular Sul do Parque Indústrial, 75, Évora, 7005-325","Rua Circular Norte do Parque Industrial, 35, Évora, 7005-841",0,0.6,1
"Praça General Humberto Delgado, 7, Amareleja, 7885-024","Praça Gen Humberto Delgado, 14, Amareleja, 7885-024",0,0.6,1
"Rua Nova, 3, Aldeia da Venda, 7200-011","Rua Nova, 3, 7200-011",1,0.3333333333333333,0
"Rua do Barreiro, 17, Nossa Senhora da Graça de Póvoa e Meadas, 7320-011","Rua do Barreiro, 17, 7320-011",1,0.16666666666666666,0
"Caminho da Milheira, 4, Murtosa, 3870-294","Rua Caminho da Milheira, 9, Murtosa, 3870-133",0,1.0,1
"Impasse Sto Antonio, 37, Calheta, 9370-153","Impasse Santo António, 14, Calheta, 9370-153",0,0.6,1
"Rua de São Gregório, 22, Beja, 7800-297","r de são rgório, 22, Beja, 7800-297",1,0.3333333333333333,0
"Rua Chãos, 64, Marco De Canaveses, 4630-275","Rua Campainha, 67, Marco De Canaveses, 4630-351",0,0.5,1
"Rua Visconde de Ferreira do Alentejo, 25, Ferreira do Alentejo, 7900-676","Rua da República, 47, Ferreira do Alentejo, 7900-609",0,0.5,1
"Rua Fábricas, 10, Alvito, 7920-040","Rua Fábricas Horta Do Anselmo, 24, Alvito, 7920-040",0,0.5,1
"Rua Nossa Senhora dos Remédios, Gondomar, 4420-215","Rua Nossa Senhora dos Remédios, Olival, 4415-745",0,0.6,1
"Ria do Fernando, 43, Torrão, 7595-134","Rua do Fernando, 15, Torrão, 7595-134",0,0.6666666666666666,1
"Caminho Cabouco Ent. 2, 4, Câmara de Lobos, 9325-051","Caminho Cabouco, 29, Câmara de Lobos, 9325-051",0,0.8,1
"R S Lourenco, 2227, São Lourenço Do Douro, 4625-529","R S Lourenço, 199, São Lourenço Do Douro, 4625-529",0,1.0,1
"Rua Cerca João Correia, 3, Olhão, 8700-170","Rua da Cerca João Correia, 55, Olhão, 8700-395",0,1.0,1
"Av. D. Luís I, Amadora, 2610-123","av. d. luí i, Amadora",1,0.3333333333333333,0
"Caminho Comboio, 57A, Funchal, 9050-053","Caminho Lombo, 71, Funchal, 9050-285",0,0.5,1
"Rua de Pedro Colaço, 25, Évora, 7000-925","ura dep edro colaço, 25, Évora",1,0.2,0
"Rua Jose Carlos Ary Dos Santos, 19, Mértola, 7750-357","Rua José Carlos Ary Dos Santos, 14, Mértola, 7750-357",0,1.0,1
"Travessa da Arribela, 50, Vilar e Mosteiró, 4485-922","Rua da Arribela, 275, Vilar e Mosteiró, 4485-920",0,0.75,1
"Alto de São João, 349, Coimbra, 3030-484","Rua do Alto de São João, 37, Coimbra, 3030-001",0,1.0,1
"Rua Campo Cci, CCI 101, Marco De Canaveses, 4630-263","Rua Campo, 59, Marco De Canaveses, 4630-263",0,0.75,1
"Rua da Água Russa, 8A, Vila Boim, 7350-501","r rumssa água tda, 8A, Vila Boim, 7350-501",1,0.4,0
"Rua Nova de São Cristóvão, 25;27, Portalegre, 7300-199","Rua de São Cristóvão, 15, Portalegre, 7300-199",0,0.6666666666666666,1
"Rua Brigadeiro Fernando Alberto de Oliveira, Alverca do Ribatejo, 2615-077","Rua Brigadeiro Fernando Alberto de Oliveira, Vila Franca de Xira, 2615-077",0,0.5714285714285714,1
"R Lavadinha, 2778, Sande Mcn, 4625-486","R Fonte Da Estrada, 23, Sande Mcn, 4625-443",0,0.5,1
"Caminho Lombo Atouguia, 238, Calheta, 9370-753","ombo caminhol atouguia, 238, Calheta, 9370-753",1,0.3333333333333333,0
"R. João de Barros, 409, Porto, 4150-414","R. João de Barros, Parede, 2775-208",0,0.6666666666666666,1
"Rua da Rocha, 16, São Bartolomeu da Serra, 7540-321","Rua da Quinta Nova, 8, São Bartolomeu da Serra, 7540-321",0,0.5,1
"Rua da Cadeia, 5, Beringel, 7800-810","rau da ctadeia, 5, Beringel",1,0.25,0
