address_1,address_2,label,address_1_road,address_1_house_number,address_1_city,address_1_postcode,address_1_normalized,address_2_road,address_2_house_number,address_2_city,address_2_postcode,address_2_normalized,ner_gpe_similarity,ner_loc_similarity,ner_misc_similarity,ner_person_similarity,ner_org_similarity,ner_overall_entity_similarity,ner_road_gpe_similarity,ner_road_loc_similarity,ner_road_misc_similarity,ner_road_person_similarity,ner_road_org_similarity,ner_road_overall_entity_similarity,ner_city_gpe_similarity,ner_city_loc_similarity,ner_city_misc_similarity,ner_city_person_similarity,ner_city_org_similarity,ner_city_overall_entity_similarity,ner_normalized_gpe_similarity,ner_normalized_loc_similarity,ner_normalized_misc_similarity,ner_normalized_person_similarity,ner_normalized_org_similarity,ner_normalized_overall_entity_similarity,ner_countries_hierarchy_similarity,ner_regions_hierarchy_similarity,ner_cities_hierarchy_similarity,ner_streets_hierarchy_similarity,ner_districts_hierarchy_similarity,ner_address1_total_entities,ner_address2_total_entities,ner_address1_unique_entities,ner_address2_unique_entities,ner_entity_count_difference,ner_shared_entity_count,ner_has_geographic_entities,ner_both_have_entities,phase2_jaro_winkler_score,phase2_levenshtein_score,phase2_jaccard_score,phase2_hybrid_avg,phase2_weighted_combo,comp_road_similarity,comp_road_exact_match,comp_house_number_similarity,comp_house_number_exact_match,comp_city_similarity,comp_city_exact_match,comp_postcode_similarity,comp_postcode_exact_match,comp_normalized_similarity,comp_normalized_exact_match,comp_avg_similarity,comp_max_similarity,comp_min_similarity,stat_addr1_length,stat_addr2_length,stat_length_diff,stat_length_ratio,stat_addr1_words,stat_addr2_words,stat_word_diff,stat_addr1_digits,stat_addr2_digits,stat_digits_match,interact_phase2_comp,interact_phase2_ner,interact_comp_ner,interact_all_three,interact_phase2_high,interact_comp_high,interact_ner_high,interact_all_high,interact_majority_high,interact_score_variance,interact_score_mean
"Rua do Carmo, 18, Porto, 4050-164","Rua do Carmo, 18, Porto",1,rua carmo,18,Porto,4050-164,rua do carmo 18 porto 4050-164,rua carmo,18,Porto,,rua do carmo 18 porto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9393939393939394,0.696969696969697,0.7241379310344828,0.7868338557993731,0.826332288401254,1.0,True,1.0,True,1.0,True,0.0,False,0.9400000000000001,False,0.788,1.0,0.0,33,23,10,0.696969696969697,6,5,1,9,2,0,0.7402424242424244,0.0,0.0,0.0,1,1,0,0,1,0.25438751637588003,0.5757979797979799
"Quinta Branca do Faial lote, 4, Évora, 7005-864","Rua do Aqueduto, Évora, 7000-708",0,quinta branca faial lote,4,Evora,7005-864,quinta branca do faial lote 4 evora 7005-864,rua aqueduto,,Evora,7000-708,rua do aqueduto evora 7000-708,1.0,0.3333333333333333,1.0,1.0,1.0,0.7777777777777777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,True,True,0.6731792144026186,0.44680851063829785,0.2727272727272727,0.4642383325893964,0.5077694911471506,0.5416666666666666,False,0.0,False,1.0,True,0.825,False,0.6707070707070707,False,0.6074747474747474,1.0,0.0,47,32,15,0.6808510638297872,8,5,3,8,7,0,0.4089393732744796,0.5235838334242588,0.4724803591470257,0.3180639569912619,0,0,1,0,0,0.00737684309413629,0.6861439132183813
"Rua dos Maninhos, 115, Maia, 4470-486","Rua Engenheiro Duarte Pacheco, Maia, 4470-202",0,rua maninhos,115,Maia,4470-486,rua dos maninhos 115 maia 4470-486,rua engenheiro duarte pacheco,,Maia,4470-202,rua engenheiro duarte pacheco maia 4470-202,1.0,0.3333333333333333,1.0,1.0,1.0,0.7777777777777777,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,True,True,0.8215015015015016,0.4222222222222223,0.2909090909090909,0.5115442715442716,0.5824679224679226,0.6593869731800767,False,0.0,False,1.0,True,0.85,False,0.6788964888280894,False,0.6376566924016333,1.0,0.0,37,45,8,0.8222222222222222,6,6,0,10,7,0,0.5238359302504229,0.6389456122789456,0.49595520520127023,0.4074279457503288,1,0,1,0,1,0.009224099402704055,0.7456453238936375
"Rua Ensinasola, 4, Barrancos, 7230-022","rn fensinasola, 4, Barrancos, 7230-022",1,rua ensinasola,4,Barrancos,7230-022,rua ensinasola 4 barrancos 7230-022,rn fensinasola,4,Barrancos,7230-022,rn fensinasola 4 barrancos 7230-022,1.0,0.5,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,True,True,0.9600877192982455,0.9210526315789473,0.7948717948717948,0.8920040485829959,0.9027159244264508,0.8392857142857144,False,1.0,True,1.0,True,1.0,True,0.9566233766233766,False,0.9591818181818181,1.0,0.8392857142857144,38,38,0,1.0,5,5,0,8,8,1,0.9208986842105262,0.8000730994152047,0.7993181818181818,0.7674155701754386,1,1,1,1,1,0.005317556026138995,0.9175342902711323
"Rua Sacadura Cabral, 159, Carcavelos","Rua Doutor José Joaquim de Almeida, 745B, Carcavelos, 2775-686",0,rua sacadura cabral,159,Carcavelos,,rua sacadura cabral 159 carcavelos,rua doutor jose joaquim almeida,745B,Carcavelos,2775-686,rua doutor jose joaquim de almeida 745b carcavelos 2775-686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6313290487372801,0.3870967741935484,0.20588235294117646,0.4081027252906683,0.4548485850897027,0.5986243524443864,False,0.5277777777777778,False,1.0,True,0.0,False,0.6271247984441737,False,0.5507053857332675,1.0,0.0,36,62,26,0.5806451612903226,5,9,4,3,10,0,0.34767630730948074,0.0,0.0,0.0,0,0,0,0,0,0.1180588274485551,0.3940114781568493
"Rua da Lomba da Cruz do Bravo, 18A, Flamengos, 9900-404","r da lomba da cruz do bravo, 18A, Flamengos, 9900-404",1,rua lomba cruz bravo,18A,Flamengos,9900-404,rua da lomba da cruz do bravo 18a flamengos 9900-404,rua lomba cruz bravo,18A,Flamengos,9900-404,r da lomba da cruz do bravo 18a flamengos 9900-404,1.0,0.6666666666666666,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,3.0,2.0,3.0,2.0,1.0,2.0,True,True,0.8872041166380789,0.9636363636363636,0.9565217391304348,0.9357874064682924,0.9232858527854426,1.0,True,1.0,True,1.0,True,1.0,True,0.8864615384615385,False,0.9772923076923077,1.0,0.8864615384615385,55,53,2,0.9636363636363636,10,10,0,9,9,1,0.8670577585433434,0.78862588145607,0.8687042735042735,0.770718007594083,1,1,1,1,1,0.0026556475135155007,0.9177951044064251
"Travessa da Candeeira, 5, Ribeirão, 4760-708","Rua da Madeira, 183, Ribeirão, 4760-712",0,travessa candeeira,5,Ribeirao,4760-708,travessa da candeeira 5 ribeirao 4760-708,rua madeira,183,Ribeirao,4760-712,rua da madeira 183 ribeirao 4760-712,1.0,0.3333333333333333,1.0,1.0,1.0,0.7777777777777777,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,True,False,0.765928515928516,0.6818181818181819,0.4583333333333333,0.6353600103600103,0.6568278943278943,0.6616161616161617,False,0.0,False,1.0,True,0.9,False,0.7341759337133601,False,0.6591584190659043,1.0,0.0,44,39,5,0.8863636363636364,6,6,0,8,10,0,0.5048682296769349,0.5957221790555124,0.5126787703845922,0.3926752897487271,1,0,1,0,1,0.00426846847527332,0.7342882375907327
"Rua 4 - Bairro da Boavista, 196, Lisboa","Rua 4 - Bairro da Boavista, 196",1,rua 4 - bairro boavista,196,Lisboa,,rua 4 - bairro da boavista 196 lisboa,rua 4 - bairro boavista,196,,,rua 4 - bairro da boavista 196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9589743589743589,0.7948717948717949,0.875,0.8762820512820513,0.9009615384615385,1.0,True,1.0,True,0.0,False,0.0,False,0.9621621621621622,False,0.5924324324324324,1.0,0.0,39,31,8,0.7948717948717948,8,7,1,4,4,1,0.568127512127512,0.0,0.0,0.0,1,0,0,0,0,0.23416016534685968,0.5171355971355971
"Urbanização Quinta da Barra, 86, Tavira, 8800-215","Urbanização Quinta da Barra, 86, Tavira",1,urbanizacao quinta barra,86,Tavira,8800-215,urbanizacao quinta da barra 86 tavira 8800-215,urbanizacao quinta barra,86,Tavira,,urbanizacao quinta da barra 86 tavira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9591836734693878,0.7959183673469388,0.825,0.8600340136054422,0.8862755102040817,1.0,True,1.0,True,1.0,True,0.0,False,0.9608695652173913,False,0.7921739130434783,1.0,0.0,49,39,10,0.7959183673469388,7,6,1,9,2,0,0.7598402839396629,0.0,0.0,0.0,1,1,0,0,1,0.2625775146723942,0.5837858621709554
"Passeio dos Heróis do Mar, 100, Lisboa, 1990-529","Largo do Carmo, 2, Lisboa",0,passeio herois mar,100,Lisboa,1990-529,passeio dos herois do mar 100 lisboa 1990-529,largo carmo,2,Lisboa,,largo do carmo 2 lisboa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6480555555555555,0.375,0.22448979591836735,0.41584845049130764,0.46637471655328794,0.5151515151515151,False,0.0,False,1.0,True,0.0,False,0.6266293753707941,False,0.4283561781044618,1.0,0.0,48,25,23,0.5208333333333334,8,5,3,10,1,0,0.27759860097714145,0.0,0.0,0.0,0,0,0,0,0,0.10862213914317986,0.3588039112200058
"Rua Cândido dos Reis, 20, Vidigueira, 7960-231","r cnâdido reis dos, 20, Vidigueira",1,rua candido reis,20,Vidigueira,7960-231,rua candido dos reis 20 vidigueira 7960-231,rua cnadido reis,20,Vidigueira,,r cnadido reis dos 20 vidigueira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8864450127877239,0.5652173913043479,0.5581395348837209,0.6699339796585976,0.7237078451198478,0.9874999999999999,False,1.0,True,1.0,True,0.0,False,0.8763808139534884,False,0.7727761627906976,1.0,0.0,46,34,12,0.7391304347826086,7,6,1,9,2,0,0.6850235755070482,0.0,0.0,0.0,1,1,0,0,1,0.23264806098889823,0.5530737251928072
"Rua José Carlos Ary dos Santos, Carcavelos, 2775-371","Rua José Carlos Ary dos Santos, Grândola, 7570-175",0,rua jose carlos ary santos,,Carcavelos,2775-371,rua jose carlos ary dos santos carcavelos 2775-371,rua jose carlos ary santos,,Grandola,7570-175,rua jose carlos ary dos santos grandola 7570-175,1.0,0.5,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,2.0,True,True,0.9315944055944055,0.75,0.5192307692307693,0.7336083916083916,0.7715664335664335,1.0,True,0.0,False,0.5750000000000001,False,0.7222222222222222,False,0.932562015503876,False,0.6459568475452196,1.0,0.0,52,50,2,0.9615384615384616,8,8,0,7,7,1,0.6017697854285249,0.7763286713286713,0.5382973729543498,0.5014748211904374,1,0,1,0,1,0.021059000052750146,0.8036281954909862
"Rua Mouzinho de Albuquerque, 167, São João da Madeira, 3700-196","albuquerque mouzinho de r, 167, São João da Madeira",1,rua mouzinho albuquerque,167,Sao Joao Da Madeira,3700-196,rua mouzinho de albuquerque 167 sao joao da madeira 3700-196,albuquerque mouzinho r,167,Sao Joao Da Madeira,,albuquerque mouzinho de r 167 sao joao da madeira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7731092436974789,0.5396825396825398,0.7169811320754716,0.6765909718184968,0.7095854694078889,0.7079124579124579,False,1.0,True,1.0,True,0.0,False,0.77562358276644,False,0.6967072081357796,1.0,0.0,63,51,12,0.8095238095238095,10,9,1,10,3,0,0.5386307827604345,0.0,0.0,0.0,1,0,0,0,0,0.18148935126613525,0.48993881727775285
"Rua das Flores, 55, Montoito, 7200-053","Rua das Flores, 55, Montoito",1,rua flores,55,Montoito,7200-053,rua das flores 55 montoito 7200-053,rua flores,55,Montoito,,rua das flores 55 montoito,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9473684210526316,0.736842105263158,0.7352941176470589,0.8065015479876161,0.841640866873065,1.0,True,1.0,True,1.0,True,0.0,False,0.9485714285714285,False,0.7897142857142857,1.0,0.0,38,28,10,0.7368421052631579,6,5,1,9,2,0,0.7481503759398497,0.0,0.0,0.0,1,1,0,0,1,0.25766840077637704,0.5790275689223058
"Travessa da Rua do Norte, 2, Coimbra, 3000-296","Rua do Norte, 19, Coimbra, 3000-295",0,travessa rua norte,2,Coimbra,3000-296,travessa da rua do norte 2 coimbra 3000-296,rua norte,19,Coimbra,3000-295,rua do norte 19 coimbra 3000-295,1.0,0.6666666666666666,1.0,1.0,1.0,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,True,True,0.7241459627329192,0.6739130434782609,0.6428571428571429,0.6803053830227742,0.6897127329192546,0.5,False,0.0,False,1.0,True,0.95,False,0.7222918337342956,False,0.6344583667468592,1.0,0.0,46,35,11,0.7608695652173914,8,6,2,8,9,0,0.45944046480185985,0.6436853002070393,0.5639629926638748,0.4083915242683198,1,0,1,0,1,0.016653164531609307,0.749164406122889
"Tv Póvoas, 95, Ariz Mcn, 4625-017","Tv Quinta Do Bairro, 7, Ariz Mcn, 4625-034",0,travessa povoas,95,Ariz Mcn,4625-017,tv povoas 95 ariz mcn 4625-017,travessa quinta bairro,7,Ariz Mcn,4625-034,tv quinta do bairro 7 ariz mcn 4625-034,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,True,False,0.686924186924187,0.5714285714285714,0.35294117647058826,0.5370979782744488,0.5636301606889843,0.8284848484848485,False,0.0,False,1.0,True,0.9,False,0.6801282051282053,False,0.6817226107226108,1.0,0.0,33,42,9,0.7857142857142857,6,8,2,9,8,0,0.46829175007846346,0.45794945794945796,0.4544817404817405,0.312194500052309,0,0,0,0,0,0.00011068416223006194,0.6784378214378215
"Travessa Mercado, 5, Calheta, 9370-655","Travessa Morgado, 15, Calheta, 9385-209",0,travessa mercado,5,Calheta,9370-655,travessa mercado 5 calheta 9370-655,travessa morgado,15,Calheta,9385-209,travessa morgado 15 calheta 9385-209,1.0,0.5,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,True,True,0.9004907373328426,0.7948717948717949,0.5217391304347826,0.7390338875464734,0.765741466771215,0.9214285714285715,False,0.0,False,1.0,True,0.6833333333333332,False,0.8980952380952382,False,0.7005714285714286,1.0,0.0,38,39,1,0.9743589743589743,5,5,0,8,9,0,0.6308580822686086,0.7504089477773689,0.5838095238095239,0.5257150685571739,1,1,1,1,1,0.010350595047267321,0.8114651664125349
"Rua do Posto Médico, Lebução, 5430-150","Rua do Posto Médico, São Miguel do Souto, 4520-709",0,rua posto medico,,Lebucao,5430-150,rua do posto medico lebucao 5430-150,rua posto medico,,Sao Miguel Do Souto,4520-709,rua do posto medico sao miguel do souto 4520-709,1.0,0.3333333333333333,1.0,1.0,1.0,0.7777777777777777,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,True,False,0.8814417862838916,0.54,0.40384615384615385,0.6084293133766817,0.6698747392957919,1.0,True,0.0,False,0.4273182957393484,False,0.6833333333333332,False,0.8755824372759857,False,0.5972468132697335,1.0,0.0,38,50,12,0.76,6,9,3,7,7,1,0.5264382979408357,0.68556583377636,0.4645252992097927,0.40945200950953886,1,0,1,0,1,0.020684073082046398,0.7521554591104676
"Largo de São Martinho, 3A, Elvas, 7350-118","largo de ão martinho, 3A, Elvas, 7350-118",1,largo sao martinho,3A,Elvas,7350-118,largo de sao martinho 3a elvas 7350-118,largo ao martinho,3A,Elvas,7350-118,largo de ao martinho 3a elvas 7350-118,1.0,0.5,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,True,True,0.9952380952380953,0.9761904761904762,0.9210526315789473,0.9641604010025063,0.969172932330827,0.9888888888888889,False,1.0,True,1.0,True,1.0,True,0.9948717948717949,False,0.9967521367521368,1.0,0.9888888888888889,42,41,1,0.9761904761904762,7,7,0,8,8,1,0.992005698005698,0.8293650793650794,0.8306267806267807,0.8266714150047484,1,1,1,1,1,0.008820191593329566,0.9417745217745218
"Rua Joana Brito Calhau, 1, Carrascal, 7040-402","Rua Joana Brito Calhau, 1, Carrascal",1,rua joana brito calhau,1,Carrascal,7040-402,rua joana brito calhau 1 carrascal 7040-402,rua joana brito calhau,1,Carrascal,,rua joana brito calhau 1 carrascal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,0.782608695652174,0.7837837837837838,0.8409714061887975,0.8699177438307872,1.0,True,1.0,True,1.0,True,0.0,False,0.958139534883721,False,0.7916279069767442,1.0,0.0,46,36,10,0.782608695652174,7,6,1,8,1,0,0.7572093023255815,0.0,0.0,0.0,1,1,0,0,1,0.26146642606930365,0.582716548702393
"Praça Comandante Estêvão Augusto, 3, Évora, 7005-243","praç acomandante augusto estêvão, 3, Évora",1,praca comandante estevao augusto,3,Evora,7005-243,praca comandante estevao augusto 3 evora 7005-243,prac acomandante augusto estevao,3,Evora,,prac acomandante augusto estevao 3 evora,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9282051282051282,0.5384615384615384,0.7083333333333334,0.7250000000000001,0.7842948717948719,0.95625,False,1.0,True,1.0,True,0.0,False,0.928265306122449,False,0.7769030612244897,1.0,0.0,52,42,10,0.8076923076923077,7,6,1,8,1,0,0.721125405546834,0.0,0.0,0.0,1,1,0,0,1,0.24800590700648256,0.5683693964765393
"Marginal Padre António, 185, Murtosa, 3870-051","Marginal Padre António, 185, 3870-051",1,marginal padre antonio,185,Murtosa,3870-051,marginal padre antonio 185 murtosa 3870-051,marginal padre antonio,185,Marginal Padre Antonio,3870-051,marginal padre antonio 185 3870-051,1.0,0.5,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,True,True,0.9608695652173913,0.8043478260869565,0.813953488372093,0.8597236265588136,0.8854903943377148,1.0,True,1.0,True,0.41053391053391053,False,1.0,True,0.9627906976744186,False,0.8746649216416659,1.0,0.41053391053391053,46,37,9,0.8043478260869565,6,5,1,10,10,1,0.8404389029687311,0.8007246376811594,0.7288874347013883,0.7003657524739426,1,1,1,1,1,0.004234171868215258,0.8896226067307968
"Caminho Pilar, Funchal, 9000-136","Caminho Pilar, Funchal",1,caminho pilar,,Funchal,9000-136,caminho pilar funchal 9000-136,caminho pilar,,Funchal,,caminho pilar funchal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.6875,0.7241379310344828,0.7830459770114943,0.8234913793103449,1.0,True,0.0,False,1.0,True,0.0,False,0.9400000000000001,False,0.588,1.0,0.0,32,22,10,0.6875,4,3,1,7,0,0,0.55125,0.0,0.0,0.0,1,0,0,0,0,0.22446675,0.5085000000000001
"Rua José Luís Correia da Silva, 2, Avis, 7480-102","Rua José Luís Correia da Silva, 2, 7480-102",1,rua jose luis correia silva,2,,7480-102,rua jose luis correia da silva 2 avis 7480-102,rua jose luis correia silva,2,,7480-102,rua jose luis correia da silva 2 7480-102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9755102040816326,0.8775510204081632,0.8863636363636364,0.9131416202844774,0.9291743970315398,1.0,True,1.0,True,0.0,False,1.0,True,0.9782608695652174,False,0.7956521739130434,1.0,0.0,49,43,6,0.8775510204081632,9,8,1,8,8,1,0.7761668145519076,0.0,0.0,0.0,1,1,0,0,1,0.2695052418560109,0.5903874593315587
"Rua Salgueiro Maia, 32, Alcácer do Sal, 7580-031","Rua Joaquim Soeiro Pereira Gomes, Alcácer do Sal, 7580-236",0,rua salgueiro maia,32,Alcacer Do Sal,7580-031,rua salgueiro maia 32 alcacer do sal 7580-031,rua joaquim soeiro pereira gomes,,Alcacer Do Sal,7580-236,rua joaquim soeiro pereira gomes alcacer do sal 7580-236,1.0,0.3333333333333333,1.0,1.0,1.0,0.7777777777777777,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,True,True,0.8487980095318195,0.6206896551724138,0.4126984126984127,0.6273953591342153,0.6723464596099163,0.6784722222222223,False,0.0,False,1.0,True,0.9,False,0.845952380952381,False,0.6848849206349206,1.0,0.0,48,58,10,0.8275862068965517,8,9,1,9,7,0,0.5813289573932787,0.6601762296358595,0.5326882716049381,0.4521447446392167,1,0,1,0,1,0.006756742823047293,0.7704869026481725
"Rua de São Pedro, 60, Alcácer do Sal, 7580-142","Rua de São Pedro, 60, Alcácer do Sal",1,rua sao pedro,60,Alcacer Do Sal,7580-142,rua de sao pedro 60 alcacer do sal 7580-142,rua sao pedro,60,Alcacer Do Sal,,rua de sao pedro 60 alcacer do sal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9565217391304348,0.782608695652174,0.7692307692307693,0.8361204013377926,0.8655518394648829,1.0,True,1.0,True,1.0,True,0.0,False,0.958139534883721,False,0.7916279069767442,1.0,0.0,46,36,10,0.782608695652174,9,8,1,9,2,0,0.7572093023255815,0.0,0.0,0.0,1,1,0,0,1,0.26146642606930365,0.582716548702393
"Rua Monsenhor Moita, 271, Alcabideche, 2645","monsenhor r moita, 271, Alcabideche",1,rua monsenhor moita,271,Alcabideche,,rua monsenhor moita 271 alcabideche 2645,monsenhor r moita,271,Alcabideche,,monsenhor r moita 271 alcabideche,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8141749723145072,0.7209302325581395,0.7894736842105263,0.774859629694391,0.7881156379320394,0.86687306501548,False,1.0,True,1.0,True,0.0,False,0.8204545454545454,False,0.7374655220940051,1.0,0.0,43,35,8,0.813953488372093,6,5,1,7,3,0,0.6004259710337901,0.0,0.0,0.0,1,1,0,0,1,0.20210343692897395,0.5172134981361708
